서울특별시 강동구 성내동,452-3,452.0,3.0,신호빌라트,190.32,202106.0,7.0,150000.0,10.0,1996.0,강동대로 143-40,
서울특별시 강동구 성내동,448-17,448.0,17.0,인택스파크뷰,142.09,202104.0,10.0,85000.0,13.0,2003.0,강동대로 217,
서울특별시 강동구 성내동,452-2,452.0,2.0,파크뷰진도맨션,208.32,202105.0,12.0,148500.0,4.0,1996.0,강동대로 143-48,
서울특별시 강동구 성내동,460-1,460.0,1.0,현대제이드,238.42,202104.0,27.0,130000.0,13.0,1999.0,강동대로 155,
서울특별시 강동구 성내동,468-6,468.0,6.0,현대코럴,226.61,202104.0,7.0,157000.0,4.0,1999.0,강동대로 177,
서울특별시 강동구 성내동,468-6,468.0,6.0,현대코럴,226.61,202104.0,17.0,177000.0,7.0,1999.0,강동대로 177,
서울특별시 강동구 성내동,468.0,468.0,0.0,현대토파즈,226.94,202103.0,10.0,174000.0,6.0,1999.0,강동대로 171,
서울특별시 강동구 암사동,414-2,414.0,2.0,롯데캐슬퍼스트,133.97,202101.0,11.0,180000.0,13.0,2008.0,고덕로 131,
서울특별시 강동구 암사동,414-2,414.0,2.0,롯데캐슬퍼스트,133.97,202101.0,30.0,180000.0,17.0,2008.0,고덕로 131,
서울특별시 강동구 암사동,414-2,414.0,2.0,롯데캐슬퍼스트,160.63,202104.0,17.0,198000.0,5.0,2008.0,고덕로 131,
서울특별시 강동구 암사동,414-2,414.0,2.0,롯데캐슬퍼스트,133.97,202104.0,26.0,200000.0,18.0,2008.0,고덕로 131,
서울특별시 강동구 천호동,570.0,570.0,0.0,강변그대가갤럭시,129.57,202105.0,22.0,98000.0,7.0,2009.0,올림픽로89길 55,
서울특별시 강동구 천호동,50-32,50.0,32.0,광남벨라스643V(50-32),123.55,202102.0,5.0,70000.0,3.0,2003.0,양재대로121길 16,20210510.0
서울특별시 강동구 천호동,50-32,50.0,32.0,광남벨라스643V(50-32),123.55,202105.0,10.0,70000.0,3.0,2003.0,양재대로121길 16,
서울특별시 강동구 천호동,50-7,50.0,7.0,광남벨라스643V(50-7),123.55,202101.0,29.0,70900.0,6.0,2003.0,양재대로121길 16,
서울특별시 강동구 천호동,425-5,425.0,5.0,대우한강베네시티,132.44,202103.0,13.0,120000.0,16.0,2007.0,올림픽로 664,
서울특별시 강동구 천호동,425-5,425.0,5.0,대우한강베네시티,132.44,202103.0,13.0,120000.0,16.0,2007.0,올림픽로 664,
서울특별시 강동구 천호동,425-5,425.0,5.0,대우한강베네시티,130.13,202103.0,20.0,121000.0,15.0,2007.0,올림픽로 664,
서울특별시 강동구 천호동,425-5,425.0,5.0,대우한강베네시티,132.44,202105.0,22.0,123000.0,14.0,2007.0,올림픽로 664,
서울특별시 강동구 천호동,425-5,425.0,5.0,대우한강베네시티,132.44,202106.0,15.0,130000.0,11.0,2007.0,올림픽로 664,
서울특별시 강동구 천호동,427-3,427.0,3.0,천호엘크루,141.65,202101.0,25.0,70000.0,10.0,2008.0,올림픽로 660,
서울특별시 강동구 천호동,427-3,427.0,3.0,천호엘크루,144.5,202104.0,23.0,128000.0,16.0,2008.0,올림픽로 660,
서울특별시 강북구 미아동,198-36,198.0,36.0,그린힐빌라트,148.54,202103.0,16.0,69500.0,1.0,1995.0,솔매로 147-12,
서울특별시 강북구 미아동,1355.0,1355.0,0.0,미아한일유앤아이,129.784,202101.0,30.0,89900.0,17.0,2002.0,월계로21가길 41,
서울특별시 강북구 미아동,1355.0,1355.0,0.0,미아한일유앤아이,129.784,202104.0,3.0,89000.0,15.0,2002.0,월계로21가길 41,20210616.0
서울특별시 강북구 미아동,1355.0,1355.0,0.0,미아한일유앤아이,129.784,202106.0,16.0,89000.0,15.0,2002.0,월계로21가길 41,
서울특별시 강북구 번동,657.0,657.0,0.0,동문,134.27,202107.0,5.0,89000.0,8.0,1998.0,오현로 128,
서울특별시 강북구 번동,657.0,657.0,0.0,동문,134.27,202107.0,20.0,85000.0,6.0,1998.0,오현로 128,
서울특별시 강북구 번동,139.0,139.0,0.0,해모로아파트,127.25,202104.0,19.0,74000.0,3.0,2003.0,오현로 156,
서울특별시 강북구 번동,139.0,139.0,0.0,해모로아파트,127.25,202104.0,27.0,79000.0,10.0,2003.0,오현로 156,20210528.0
서울특별시 강북구 번동,139.0,139.0,0.0,해모로아파트,127.25,202106.0,21.0,85000.0,16.0,2003.0,오현로 156,
서울특별시 강북구 번동,148-490,148.0,490.0,훼밀리힐,126.67,202103.0,6.0,54500.0,5.0,1996.0,오현로 141,
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202101.0,13.0,76000.0,2.0,1993.0,삼각산로 143-1,
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202102.0,27.0,80000.0,14.0,1993.0,삼각산로 143-1,
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202102.0,27.0,78500.0,5.0,1993.0,삼각산로 143-1,20210427.0
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202104.0,27.0,78500.0,5.0,1993.0,삼각산로 143-1,
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202104.0,29.0,82000.0,11.0,1993.0,삼각산로 143-1,
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202106.0,7.0,80000.0,6.0,1993.0,삼각산로 143-1,
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202106.0,21.0,75000.0,1.0,1993.0,삼각산로 143-1,
서울특별시 강북구 수유동,205.0,205.0,0.0,수유벽산1차,122.58,202107.0,7.0,86700.0,13.0,1993.0,삼각산로 143-1,
서울특별시 강서구 가양동,1500.0,1500.0,0.0,강서한강자이,124.4246,202101.0,10.0,158000.0,21.0,2013.0,양천로55길 55,
서울특별시 강서구 가양동,1500.0,1500.0,0.0,강서한강자이,154.32,202107.0,4.0,181000.0,16.0,2013.0,양천로55길 55,
서울특별시 강서구 가양동,1474.0,1474.0,0.0,대림경동아파트,131.4,202103.0,18.0,133000.0,12.0,1993.0,허준로 121,
서울특별시 강서구 가양동,1474.0,1474.0,0.0,대림경동아파트,131.4,202104.0,26.0,110000.0,6.0,1993.0,허준로 121,
서울특별시 강서구 가양동,1474.0,1474.0,0.0,대림경동아파트,131.4,202106.0,12.0,115000.0,1.0,1993.0,허준로 121,
서울특별시 강서구 가양동,1474.0,1474.0,0.0,대림경동아파트,131.4,202107.0,3.0,130000.0,5.0,1993.0,허준로 121,
서울특별시 강서구 가양동,1474.0,1474.0,0.0,대림경동아파트,131.4,202107.0,22.0,104000.0,13.0,1993.0,허준로 121,
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,134.88,202101.0,2.0,123700.0,11.0,1993.0,강서로 532,
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,134.88,202103.0,13.0,128300.0,9.0,1993.0,강서로 532,
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,134.88,202103.0,17.0,129000.0,6.0,1993.0,강서로 532,
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,134.88,202104.0,13.0,130000.0,13.0,1993.0,강서로 532,
서울특별시 강서구 가양동,1459.0,1459.0,0.0,동신대아,164.25,202104.0,29.0,147000.0,11.0,1993.0,강서로 532,
